Mobility_key,Metro_area,Subregion,Province,Retail_and_recreation,Grocery_and_pharmacy,Parks,Transit_stations,Workplaces,Residential,date
572,,Whitby,Ontario,-3.0,10.0,,-46.0,-43.0,11.0,2020-08-20
573,,Whitby,Ontario,-12.0,-2.0,,-42.0,-43.0,10.0,2020-08-21
574,,Whitby,Ontario,-14.0,-2.0,,-15.0,-5.0,1.0,2020-08-22
575,,Whitby,Ontario,-9.0,-7.0,,-11.0,-5.0,-1.0,2020-08-23
576,,Whitby,Ontario,-6.0,1.0,,-50.0,-45.0,11.0,2020-08-24
577,,Whitby,Ontario,-6.0,3.0,,-49.0,-44.0,11.0,2020-08-25
578,,Whitby,Ontario,-6.0,2.0,,-48.0,-42.0,11.0,2020-08-26
579,,Whitby,Ontario,-7.0,9.0,,-47.0,-43.0,12.0,2020-08-27
580,,Whitby,Ontario,-12.0,1.0,,-40.0,-41.0,10.0,2020-08-28
581,,Whitby,Ontario,-15.0,1.0,,-12.0,-5.0,2.0,2020-08-29
582,,Whitby,Ontario,-5.0,-3.0,,-7.0,-2.0,-1.0,2020-08-30
583,,Whitby,Ontario,-3.0,4.0,,-44.0,-44.0,11.0,2020-08-31
584,,Whitby,Ontario,-4.0,5.0,,-44.0,-44.0,11.0,2020-09-01
585,,Whitby,Ontario,-5.0,4.0,,-52.0,-42.0,12.0,2020-09-02
586,,Whitby,Ontario,-4.0,6.0,,-48.0,-43.0,10.0,2020-09-03
587,,Whitby,Ontario,-8.0,3.0,,-42.0,-43.0,9.0,2020-09-04
588,,Whitby,Ontario,-14.0,0.0,,-14.0,-7.0,0.0,2020-09-05
589,,Whitby,Ontario,-1.0,1.0,,-13.0,-6.0,-2.0,2020-09-06
590,,Whitby,Ontario,-45.0,-44.0,,-63.0,-81.0,20.0,2020-09-07
591,,Whitby,Ontario,-2.0,15.0,,-48.0,-45.0,12.0,2020-09-08
592,,Whitby,Ontario,-6.0,2.0,,-52.0,-41.0,12.0,2020-09-09
593,,Whitby,Ontario,-7.0,7.0,,-50.0,-42.0,12.0,2020-09-10
594,,Whitby,Ontario,-11.0,-1.0,56.0,-45.0,-39.0,10.0,2020-09-11
595,,Whitby,Ontario,-9.0,3.0,144.0,-14.0,-1.0,2.0,2020-09-12
596,,Whitby,Ontario,-7.0,1.0,62.0,-18.0,-5.0,3.0,2020-09-13
597,,Whitby,Ontario,-7.0,2.0,67.0,-52.0,-39.0,11.0,2020-09-14
598,,Whitby,Ontario,-6.0,2.0,54.0,-51.0,-40.0,12.0,2020-09-15
599,,Whitby,Ontario,-8.0,-3.0,58.0,-51.0,-38.0,11.0,2020-09-16
600,,Whitby,Ontario,-10.0,1.0,62.0,-49.0,-39.0,11.0,2020-09-17
601,,Whitby,Ontario,-12.0,-4.0,38.0,-42.0,-37.0,10.0,2020-09-18
602,,Whitby,Ontario,-10.0,1.0,110.0,-16.0,-2.0,3.0,2020-09-19
603,,Whitby,Ontario,-5.0,0.0,101.0,-14.0,-3.0,2.0,2020-09-20
604,,Whitby,Ontario,-11.0,-2.0,55.0,-52.0,-40.0,12.0,2020-09-21
605,,Whitby,Ontario,-11.0,1.0,45.0,-51.0,-40.0,12.0,2020-09-22
606,,Whitby,Ontario,-10.0,1.0,49.0,-53.0,-36.0,12.0,2020-09-23
607,,Whitby,Ontario,-13.0,1.0,42.0,-52.0,-37.0,12.0,2020-09-24
608,,Whitby,Ontario,-15.0,-3.0,44.0,-47.0,-35.0,11.0,2020-09-25
609,,Whitby,Ontario,-11.0,2.0,131.0,-22.0,1.0,2.0,2020-09-26
610,,Whitby,Ontario,-6.0,-2.0,105.0,-20.0,-1.0,2.0,2020-09-27
611,,Whitby,Ontario,-13.0,0.0,52.0,-53.0,-37.0,12.0,2020-09-28
612,,Whitby,Ontario,-12.0,3.0,24.0,-51.0,-39.0,12.0,2020-09-29
613,,Whitby,Ontario,-13.0,-1.0,-9.0,-53.0,-37.0,13.0,2020-09-30
614,,Whitby,Ontario,-12.0,7.0,24.0,-52.0,-36.0,12.0,2020-10-01
615,,Whitby,Ontario,-17.0,-1.0,12.0,-50.0,-34.0,12.0,2020-10-02
616,,Whitby,Ontario,-13.0,2.0,94.0,-25.0,-2.0,4.0,2020-10-03
617,,Whitby,Ontario,-14.0,-2.0,-4.0,-28.0,-7.0,5.0,2020-10-04
618,,Whitby,Ontario,-14.0,1.0,36.0,-55.0,-37.0,12.0,2020-10-05
619,,Whitby,Ontario,-13.0,4.0,23.0,-54.0,-39.0,12.0,2020-10-06
620,,Whitby,Ontario,-14.0,3.0,-5.0,-58.0,-36.0,13.0,2020-10-07
621,,Whitby,Ontario,-11.0,13.0,20.0,-54.0,-36.0,12.0,2020-10-08
622,,Whitby,Ontario,-13.0,11.0,33.0,-47.0,-35.0,11.0,2020-10-09
623,,Whitby,Ontario,-16.0,9.0,94.0,-28.0,-3.0,4.0,2020-10-10
624,,Whitby,Ontario,-14.0,5.0,74.0,-31.0,-6.0,3.0,2020-10-11
625,,Whitby,Ontario,-58.0,-52.0,61.0,-75.0,-81.0,23.0,2020-10-12
626,,Whitby,Ontario,-13.0,5.0,35.0,-53.0,-39.0,12.0,2020-10-13
627,,Whitby,Ontario,-13.0,1.0,32.0,-57.0,-35.0,13.0,2020-10-14
628,,Whitby,Ontario,-18.0,-2.0,-29.0,-58.0,-37.0,15.0,2020-10-15
629,,Whitby,Ontario,-15.0,0.0,17.0,-51.0,-33.0,12.0,2020-10-16
630,,Whitby,Ontario,-11.0,4.0,101.0,-26.0,0.0,5.0,2020-10-17
631,,Whitby,Ontario,-13.0,-3.0,31.0,-31.0,-6.0,5.0,2020-10-18
632,,Whitby,Ontario,-18.0,-4.0,-14.0,-59.0,-37.0,14.0,2020-10-19
633,,Whitby,Ontario,-12.0,2.0,16.0,-55.0,-38.0,13.0,2020-10-20
634,,Whitby,Ontario,-13.0,0.0,-2.0,-59.0,-35.0,14.0,2020-10-21
635,,Whitby,Ontario,-14.0,4.0,5.0,-56.0,-35.0,14.0,2020-10-22
636,,Whitby,Ontario,-14.0,-3.0,49.0,-51.0,-32.0,12.0,2020-10-23
637,,Whitby,Ontario,-11.0,4.0,53.0,-31.0,-1.0,5.0,2020-10-24
638,,Whitby,Ontario,-8.0,-1.0,31.0,-30.0,-4.0,5.0,2020-10-25
639,,Whitby,Ontario,-14.0,0.0,-1.0,-59.0,-37.0,13.0,2020-10-26
640,,Whitby,Ontario,-16.0,-2.0,-23.0,-58.0,-37.0,14.0,2020-10-27
641,,Whitby,Ontario,-9.0,4.0,11.0,-57.0,-33.0,13.0,2020-10-28
642,,Whitby,Ontario,-12.0,5.0,-9.0,-55.0,-34.0,13.0,2020-10-29
643,,Whitby,Ontario,-12.0,3.0,-11.0,-51.0,-32.0,13.0,2020-10-30
644,,Whitby,Ontario,-10.0,11.0,45.0,-27.0,0.0,5.0,2020-10-31
645,,Whitby,Ontario,-16.0,-5.0,-31.0,-34.0,-8.0,6.0,2020-11-01
646,,Whitby,Ontario,-16.0,-3.0,-19.0,-59.0,-36.0,14.0,2020-11-02
647,,Whitby,Ontario,-15.0,-1.0,-15.0,-56.0,-37.0,14.0,2020-11-03
648,,Whitby,Ontario,-14.0,-3.0,16.0,-56.0,-33.0,13.0,2020-11-04
649,,Whitby,Ontario,-14.0,1.0,18.0,-55.0,-34.0,13.0,2020-11-05
650,,Whitby,Ontario,-15.0,-4.0,19.0,-54.0,-31.0,13.0,2020-11-06
651,,Whitby,Ontario,-9.0,2.0,114.0,-30.0,0.0,5.0,2020-11-07
652,,Whitby,Ontario,-5.0,-1.0,104.0,-31.0,-3.0,4.0,2020-11-08
653,,Whitby,Ontario,-13.0,-1.0,35.0,-61.0,-34.0,13.0,2020-11-09
654,,Whitby,Ontario,-10.0,0.0,36.0,-57.0,-36.0,12.0,2020-11-10
655,,Whitby,Ontario,-8.0,2.0,17.0,-57.0,-36.0,14.0,2020-11-11
656,,Whitby,Ontario,-11.0,3.0,10.0,-58.0,-34.0,13.0,2020-11-12
657,,Whitby,Ontario,-14.0,-3.0,-14.0,-54.0,-35.0,14.0,2020-11-13
658,,Whitby,Ontario,-11.0,6.0,50.0,-30.0,-1.0,6.0,2020-11-14
659,,Whitby,Ontario,-18.0,-11.0,-38.0,-40.0,-10.0,7.0,2020-11-15
660,,Whitby,Ontario,-15.0,-4.0,-20.0,-62.0,-36.0,14.0,2020-11-16
661,,Whitby,Ontario,-15.0,-6.0,-20.0,-59.0,-37.0,14.0,2020-11-17
662,,Whitby,Ontario,-12.0,-1.0,-22.0,-61.0,-34.0,14.0,2020-11-18
663,,Whitby,Ontario,-12.0,3.0,-5.0,-59.0,-34.0,14.0,2020-11-19
664,,Whitby,Ontario,-12.0,1.0,12.0,-53.0,-33.0,14.0,2020-11-20
665,,Whitby,Ontario,-8.0,11.0,13.0,-31.0,-1.0,6.0,2020-11-21
666,,Whitby,Ontario,-21.0,-12.0,-38.0,-40.0,-9.0,8.0,2020-11-22
667,,Whitby,Ontario,-16.0,-2.0,-19.0,-61.0,-36.0,15.0,2020-11-23
668,,Whitby,Ontario,-14.0,0.0,-23.0,-60.0,-37.0,15.0,2020-11-24
669,,Whitby,Ontario,-14.0,-3.0,-31.0,-61.0,-35.0,15.0,2020-11-25
670,,Whitby,Ontario,-10.0,7.0,-15.0,-57.0,-36.0,15.0,2020-11-26
671,,Whitby,Ontario,-14.0,1.0,-15.0,-51.0,-35.0,15.0,2020-11-27
672,,Whitby,Ontario,-9.0,9.0,41.0,-28.0,-2.0,7.0,2020-11-28
673,,Whitby,Ontario,-7.0,2.0,34.0,-34.0,-6.0,6.0,2020-11-29
674,,Whitby,Ontario,-16.0,-4.0,-39.0,-63.0,-37.0,16.0,2020-11-30
675,,Whitby,Ontario,-18.0,-1.0,-36.0,-63.0,-39.0,16.0,2020-12-01
676,,Whitby,Ontario,-13.0,3.0,-20.0,-62.0,-34.0,15.0,2020-12-02
677,,Whitby,Ontario,-13.0,6.0,-14.0,-60.0,-35.0,15.0,2020-12-03
678,,Whitby,Ontario,-22.0,-5.0,-37.0,-59.0,-34.0,17.0,2020-12-04
679,,Whitby,Ontario,-12.0,9.0,6.0,-34.0,-5.0,8.0,2020-12-05
680,,Whitby,Ontario,-11.0,2.0,5.0,-40.0,-7.0,7.0,2020-12-06
681,,Whitby,Ontario,-14.0,0.0,-19.0,-63.0,-36.0,15.0,2020-12-07
682,,Whitby,Ontario,-14.0,2.0,-20.0,-60.0,-36.0,15.0,2020-12-08
683,,Whitby,Ontario,-19.0,-5.0,-33.0,-63.0,-36.0,16.0,2020-12-09
684,,Whitby,Ontario,-11.0,10.0,-17.0,-60.0,-35.0,15.0,2020-12-10
685,,Whitby,Ontario,-14.0,3.0,-9.0,-54.0,-33.0,15.0,2020-12-11
686,,Whitby,Ontario,-15.0,7.0,-15.0,-32.0,-5.0,9.0,2020-12-12
687,,Whitby,Ontario,-9.0,5.0,-2.0,-35.0,-8.0,7.0,2020-12-13
688,,Whitby,Ontario,-10.0,9.0,-19.0,-61.0,-37.0,15.0,2020-12-14
689,,Whitby,Ontario,-7.0,9.0,-24.0,-59.0,-37.0,15.0,2020-12-15
690,,Whitby,Ontario,-9.0,5.0,-37.0,-61.0,-35.0,16.0,2020-12-16
691,,Whitby,Ontario,-6.0,20.0,-20.0,-56.0,-35.0,15.0,2020-12-17
692,,Whitby,Ontario,-11.0,11.0,-17.0,-53.0,-34.0,15.0,2020-12-18
693,,Whitby,Ontario,-10.0,15.0,7.0,-26.0,-3.0,8.0,2020-12-19
694,,Whitby,Ontario,-6.0,9.0,-13.0,-31.0,-6.0,7.0,2020-12-20
695,,Whitby,Ontario,7.0,37.0,-4.0,-55.0,-44.0,15.0,2020-12-21
696,,Whitby,Ontario,11.0,44.0,-7.0,-53.0,-47.0,15.0,2020-12-22
697,,Whitby,Ontario,18.0,60.0,-5.0,-53.0,-46.0,15.0,2020-12-23
698,,Whitby,Ontario,-7.0,51.0,-29.0,-62.0,-63.0,20.0,2020-12-24
699,,Whitby,Ontario,-88.0,-79.0,-44.0,-88.0,-86.0,29.0,2020-12-25
700,,Whitby,Ontario,-63.0,-48.0,-13.0,-67.0,-43.0,14.0,2020-12-26
701,,Whitby,Ontario,-46.0,-29.0,-5.0,-60.0,-26.0,11.0,2020-12-27
702,,Whitby,Ontario,-39.0,-14.0,-21.0,-78.0,-73.0,27.0,2020-12-28
703,,Whitby,Ontario,-31.0,-3.0,-2.0,-73.0,-61.0,23.0,2020-12-29
704,,Whitby,Ontario,-30.0,5.0,-40.0,-74.0,-59.0,24.0,2020-12-30
705,,Whitby,Ontario,-23.0,26.0,0.0,-73.0,-64.0,23.0,2020-12-31
706,,Whitby,Ontario,-77.0,-73.0,-13.0,-88.0,-85.0,33.0,2021-01-01
707,,Whitby,Ontario,-46.0,-18.0,24.0,-62.0,-28.0,14.0,2021-01-02
708,,Whitby,Ontario,-45.0,-23.0,-18.0,-62.0,-23.0,12.0,2021-01-03
709,,Whitby,Ontario,-38.0,-12.0,-21.0,-73.0,-46.0,20.0,2021-01-04
710,,Whitby,Ontario,-39.0,-12.0,-31.0,-72.0,-47.0,20.0,2021-01-05
711,,Whitby,Ontario,-40.0,-15.0,-32.0,-73.0,-45.0,20.0,2021-01-06
712,,Whitby,Ontario,-40.0,-9.0,-17.0,-71.0,-45.0,20.0,2021-01-07
713,,Whitby,Ontario,-42.0,-16.0,-27.0,-70.0,-44.0,21.0,2021-01-08
714,,Whitby,Ontario,-40.0,-7.0,37.0,-60.0,-17.0,12.0,2021-01-09
715,,Whitby,Ontario,-42.0,-17.0,7.0,-62.0,-19.0,11.0,2021-01-10
716,,Whitby,Ontario,-42.0,-16.0,-26.0,-73.0,-45.0,20.0,2021-01-11
717,,Whitby,Ontario,-40.0,-11.0,-32.0,-72.0,-47.0,20.0,2021-01-12
718,,Whitby,Ontario,-38.0,-7.0,-30.0,-74.0,-45.0,19.0,2021-01-13
719,,Whitby,Ontario,-50.0,-20.0,-27.0,-77.0,-49.0,21.0,2021-01-14
720,,Whitby,Ontario,-50.0,-24.0,-37.0,-77.0,-48.0,23.0,2021-01-15
721,,Whitby,Ontario,-48.0,-16.0,36.0,-70.0,-23.0,14.0,2021-01-16
722,,Whitby,Ontario,-48.0,-22.0,0.0,-72.0,-23.0,12.0,2021-01-17
723,,Whitby,Ontario,-47.0,-23.0,-25.0,-77.0,-49.0,20.0,2021-01-18
724,,Whitby,Ontario,-46.0,-20.0,-31.0,-76.0,-50.0,21.0,2021-01-19
725,,Whitby,Ontario,-45.0,-22.0,-37.0,-76.0,-48.0,21.0,2021-01-20
726,,Whitby,Ontario,-44.0,-15.0,-28.0,-75.0,-48.0,21.0,2021-01-21
727,,Whitby,Ontario,-45.0,-19.0,-37.0,-74.0,-47.0,22.0,2021-01-22
728,,Whitby,Ontario,-45.0,-12.0,2.0,-67.0,-21.0,13.0,2021-01-23
729,,Whitby,Ontario,-46.0,-23.0,-4.0,-68.0,-23.0,11.0,2021-01-24
730,,Whitby,Ontario,-43.0,-19.0,-10.0,-76.0,-48.0,20.0,2021-01-25
731,,Whitby,Ontario,-54.0,-33.0,-47.0,-78.0,-51.0,22.0,2021-01-26
732,,Whitby,Ontario,-43.0,-17.0,-30.0,-77.0,-47.0,21.0,2021-01-27
733,,Whitby,Ontario,-45.0,-16.0,-40.0,-78.0,-48.0,21.0,2021-01-28
734,,Whitby,Ontario,-44.0,-19.0,-44.0,-77.0,-46.0,22.0,2021-01-29
735,,Whitby,Ontario,-41.0,-9.0,25.0,-70.0,-18.0,12.0,2021-01-30
736,,Whitby,Ontario,-43.0,-19.0,-7.0,-73.0,-21.0,11.0,2021-01-31
737,,Whitby,Ontario,-42.0,-18.0,-25.0,-78.0,-47.0,20.0,2021-02-01
738,,Whitby,Ontario,-42.0,-19.0,-32.0,-77.0,-48.0,20.0,2021-02-02
739,,Whitby,Ontario,-41.0,-17.0,-28.0,-76.0,-45.0,20.0,2021-02-03
740,,Whitby,Ontario,-39.0,-10.0,1.0,-74.0,-46.0,20.0,2021-02-04
741,,Whitby,Ontario,-47.0,-24.0,-49.0,-76.0,-46.0,22.0,2021-02-05
742,,Whitby,Ontario,-43.0,-9.0,-9.0,-67.0,-17.0,12.0,2021-02-06
743,,Whitby,Ontario,-43.0,-17.0,2.0,-69.0,-20.0,10.0,2021-02-07
744,,Whitby,Ontario,-44.0,-19.0,-28.0,-76.0,-44.0,19.0,2021-02-08
745,,Whitby,Ontario,-42.0,-16.0,-25.0,-73.0,-44.0,19.0,2021-02-09
746,,Whitby,Ontario,-39.0,-11.0,-30.0,-75.0,-41.0,19.0,2021-02-10
747,,Whitby,Ontario,-37.0,-5.0,-32.0,-73.0,-41.0,19.0,2021-02-11
748,,Whitby,Ontario,-38.0,-7.0,-45.0,-73.0,-42.0,20.0,2021-02-12
749,,Whitby,Ontario,-38.0,4.0,-31.0,-66.0,-18.0,12.0,2021-02-13
750,,Whitby,Ontario,-29.0,3.0,26.0,-65.0,-16.0,9.0,2021-02-14
751,,Whitby,Ontario,-65.0,-49.0,5.0,-84.0,-80.0,28.0,2021-02-15
752,,Whitby,Ontario,-34.0,-14.0,-51.0,-71.0,-48.0,20.0,2021-02-16
753,,Whitby,Ontario,-23.0,0.0,-41.0,-70.0,-39.0,17.0,2021-02-17
754,,Whitby,Ontario,-27.0,-5.0,-44.0,-69.0,-40.0,18.0,2021-02-18
755,,Whitby,Ontario,-31.0,-15.0,-45.0,-68.0,-38.0,18.0,2021-02-19
756,,Whitby,Ontario,-19.0,2.0,29.0,-47.0,-9.0,9.0,2021-02-20
757,,Whitby,Ontario,-20.0,-6.0,19.0,-52.0,-12.0,8.0,2021-02-21
758,,Whitby,Ontario,-37.0,-23.0,-53.0,-71.0,-43.0,19.0,2021-02-22
759,,Whitby,Ontario,-25.0,-7.0,-41.0,-69.0,-41.0,17.0,2021-02-23
760,,Whitby,Ontario,-23.0,-7.0,-37.0,-69.0,-38.0,17.0,2021-02-24
761,,Whitby,Ontario,-22.0,-3.0,-24.0,-68.0,-39.0,17.0,2021-02-25
762,,Whitby,Ontario,-24.0,-4.0,-23.0,-65.0,-37.0,16.0,2021-02-26
763,,Whitby,Ontario,-19.0,-1.0,14.0,-50.0,-8.0,9.0,2021-02-27
764,,Whitby,Ontario,-21.0,-11.0,-28.0,-54.0,-10.0,8.0,2021-02-28
765,,Whitby,Ontario,-29.0,-15.0,-48.0,-71.0,-40.0,17.0,2021-03-01
766,,Whitby,Ontario,-25.0,-10.0,-39.0,-69.0,-41.0,16.0,2021-03-02
767,,Whitby,Ontario,-20.0,-6.0,-11.0,-68.0,-38.0,16.0,2021-03-03
768,,Whitby,Ontario,-23.0,-5.0,-36.0,-68.0,-39.0,17.0,2021-03-04
769,,Whitby,Ontario,-25.0,-10.0,-40.0,-67.0,-37.0,17.0,2021-03-05
770,,Oakville,Ontario,-2.0,0.0,3.0,6.0,0.0,-1.0,2020-02-15
771,,Oakville,Ontario,13.0,11.0,28.0,13.0,-4.0,-3.0,2020-02-16
772,,Oakville,Ontario,-25.0,-53.0,128.0,-58.0,-80.0,18.0,2020-02-17
773,,Oakville,Ontario,-1.0,15.0,-10.0,8.0,1.0,1.0,2020-02-18
774,,Oakville,Ontario,2.0,4.0,-8.0,0.0,1.0,0.0,2020-02-19
775,,Oakville,Ontario,2.0,1.0,-7.0,1.0,3.0,0.0,2020-02-20
776,,Oakville,Ontario,3.0,-4.0,8.0,5.0,-8.0,1.0,2020-02-21
777,,Oakville,Ontario,6.0,5.0,66.0,19.0,8.0,-2.0,2020-02-22
778,,Oakville,Ontario,9.0,4.0,87.0,20.0,6.0,-2.0,2020-02-23
779,,Oakville,Ontario,1.0,3.0,27.0,3.0,3.0,0.0,2020-02-24
780,,Oakville,Ontario,-2.0,8.0,-3.0,5.0,4.0,-1.0,2020-02-25
781,,Oakville,Ontario,-12.0,-6.0,-23.0,-9.0,-5.0,4.0,2020-02-26
782,,Oakville,Ontario,-11.0,-8.0,-17.0,-8.0,-2.0,3.0,2020-02-27
783,,Oakville,Ontario,-7.0,-5.0,-13.0,-8.0,2.0,1.0,2020-02-28
784,,Oakville,Ontario,1.0,6.0,12.0,-6.0,9.0,-1.0,2020-02-29
785,,Oakville,Ontario,8.0,8.0,32.0,4.0,6.0,-1.0,2020-03-01
786,,Oakville,Ontario,0.0,5.0,-10.0,-6.0,4.0,0.0,2020-03-02
787,,Oakville,Ontario,-3.0,4.0,-11.0,1.0,5.0,0.0,2020-03-03
788,,Oakville,Ontario,3.0,5.0,4.0,-4.0,3.0,0.0,2020-03-04
789,,Oakville,Ontario,4.0,6.0,38.0,-3.0,1.0,0.0,2020-03-05
790,,Oakville,Ontario,-4.0,-5.0,-7.0,-7.0,4.0,0.0,2020-03-06
791,,Oakville,Ontario,7.0,7.0,79.0,1.0,9.0,-2.0,2020-03-07
792,,Oakville,Ontario,10.0,9.0,157.0,7.0,6.0,-1.0,2020-03-08
793,,Oakville,Ontario,2.0,5.0,73.0,-4.0,3.0,0.0,2020-03-09
794,,Oakville,Ontario,-2.0,6.0,5.0,-8.0,3.0,1.0,2020-03-10
795,,Oakville,Ontario,4.0,9.0,2.0,-10.0,1.0,1.0,2020-03-11
796,,Oakville,Ontario,2.0,39.0,3.0,-12.0,1.0,1.0,2020-03-12
797,,Oakville,Ontario,-7.0,41.0,-15.0,-26.0,-5.0,4.0,2020-03-13
798,,Oakville,Ontario,-20.0,16.0,21.0,-29.0,1.0,5.0,2020-03-14
799,,Oakville,Ontario,-19.0,5.0,77.0,-29.0,-9.0,5.0,2020-03-15
800,,Oakville,Ontario,-18.0,22.0,31.0,-50.0,-36.0,13.0,2020-03-16
801,,Oakville,Ontario,-35.0,10.0,25.0,-61.0,-44.0,17.0,2020-03-17
802,,Oakville,Ontario,-41.0,-5.0,20.0,-64.0,-50.0,21.0,2020-03-18
803,,Oakville,Ontario,-46.0,-8.0,33.0,-64.0,-53.0,22.0,2020-03-19
804,,Oakville,Ontario,-52.0,-17.0,3.0,-69.0,-55.0,24.0,2020-03-20
805,,Oakville,Ontario,-58.0,-20.0,84.0,-59.0,-36.0,14.0,2020-03-21
806,,Oakville,Ontario,-61.0,-32.0,15.0,-63.0,-41.0,12.0,2020-03-22
807,,Oakville,Ontario,-55.0,-20.0,-44.0,-76.0,-61.0,26.0,2020-03-23
808,,Oakville,Ontario,-58.0,-21.0,4.0,-77.0,-62.0,26.0,2020-03-24
809,,Oakville,Ontario,-61.0,-29.0,30.0,-75.0,-66.0,28.0,2020-03-25
810,,Oakville,Ontario,-61.0,-27.0,18.0,-76.0,-66.0,29.0,2020-03-26
811,,Oakville,Ontario,-61.0,-28.0,32.0,-75.0,-66.0,28.0,2020-03-27
812,,Oakville,Ontario,-69.0,-33.0,-31.0,-73.0,-49.0,18.0,2020-03-28
813,,Oakville,Ontario,-65.0,-38.0,11.0,-67.0,-49.0,14.0,2020-03-29
814,,Oakville,Ontario,-62.0,-33.0,-18.0,-78.0,-68.0,28.0,2020-03-30
815,,Oakville,Ontario,-61.0,-28.0,-27.0,-78.0,-67.0,28.0,2020-03-31
816,,Oakville,Ontario,-58.0,-29.0,33.0,-75.0,-67.0,28.0,2020-04-01
817,,Oakville,Ontario,-59.0,-27.0,37.0,-76.0,-67.0,28.0,2020-04-02
818,,Oakville,Ontario,-61.0,-30.0,-11.0,-75.0,-66.0,29.0,2020-04-03
819,,Oakville,Ontario,-64.0,-33.0,7.0,-64.0,-48.0,17.0,2020-04-04
820,,Oakville,Ontario,-67.0,-39.0,14.0,-64.0,-50.0,14.0,2020-04-05
821,,Oakville,Ontario,-61.0,-30.0,16.0,-76.0,-68.0,27.0,2020-04-06
822,,Oakville,Ontario,-61.0,-25.0,-15.0,-78.0,-68.0,28.0,2020-04-07
823,,Oakville,Ontario,-57.0,-19.0,14.0,-76.0,-68.0,28.0,2020-04-08
824,,Oakville,Ontario,-50.0,0.0,-28.0,-75.0,-68.0,28.0,2020-04-09
825,,Oakville,Ontario,-84.0,-76.0,-25.0,-87.0,-89.0,38.0,2020-04-10
826,,Oakville,Ontario,-62.0,-16.0,-9.0,-66.0,-50.0,17.0,2020-04-11
827,,Oakville,Ontario,-85.0,-78.0,-15.0,-68.0,-59.0,15.0,2020-04-12
828,,Oakville,Ontario,-64.0,-28.0,-52.0,-81.0,-72.0,30.0,2020-04-13
829,,Oakville,Ontario,-60.0,-20.0,-29.0,-78.0,-67.0,28.0,2020-04-14
830,,Oakville,Ontario,-59.0,-25.0,-33.0,-78.0,-68.0,29.0,2020-04-15
831,,Oakville,Ontario,-60.0,-24.0,-33.0,-77.0,-67.0,29.0,2020-04-16
832,,Oakville,Ontario,-61.0,-29.0,-34.0,-75.0,-67.0,30.0,2020-04-17
833,,Oakville,Ontario,-65.0,-30.0,-3.0,-63.0,-43.0,17.0,2020-04-18
834,,Oakville,Ontario,-67.0,-42.0,-40.0,-68.0,-45.0,14.0,2020-04-19
835,,Oakville,Ontario,-59.0,-26.0,4.0,-75.0,-66.0,27.0,2020-04-20
836,,Oakville,Ontario,-61.0,-27.0,-45.0,-79.0,-66.0,28.0,2020-04-21
837,,Oakville,Ontario,-58.0,-25.0,-24.0,-77.0,-66.0,29.0,2020-04-22
838,,Oakville,Ontario,-59.0,-23.0,-34.0,-75.0,-66.0,29.0,2020-04-23
839,,Oakville,Ontario,-61.0,-26.0,-22.0,-76.0,-65.0,29.0,2020-04-24
840,,Oakville,Ontario,-62.0,-26.0,42.0,-60.0,-41.0,16.0,2020-04-25
841,,Oakville,Ontario,-67.0,-39.0,-59.0,-68.0,-45.0,14.0,2020-04-26
842,,Oakville,Ontario,-57.0,-22.0,38.0,-74.0,-66.0,26.0,2020-04-27
843,,Oakville,Ontario,-58.0,-18.0,2.0,-74.0,-66.0,27.0,2020-04-28
844,,Oakville,Ontario,-57.0,-22.0,-31.0,-76.0,-66.0,29.0,2020-04-29
845,,Oakville,Ontario,-57.0,-19.0,-21.0,-74.0,-65.0,29.0,2020-04-30
846,,Oakville,Ontario,-55.0,-19.0,22.0,-69.0,-64.0,27.0,2020-05-01
847,,Oakville,Ontario,-61.0,-25.0,-3.0,-58.0,-40.0,16.0,2020-05-02
848,,Oakville,Ontario,-56.0,-26.0,67.0,-50.0,-36.0,11.0,2020-05-03
849,,Oakville,Ontario,-55.0,-19.0,8.0,-73.0,-64.0,26.0,2020-05-04
850,,Oakville,Ontario,-54.0,-15.0,5.0,-71.0,-64.0,26.0,2020-05-05
851,,Oakville,Ontario,-52.0,-17.0,25.0,-71.0,-64.0,27.0,2020-05-06
852,,Oakville,Ontario,-54.0,-15.0,6.0,-71.0,-63.0,27.0,2020-05-07
853,,Oakville,Ontario,-56.0,-16.0,-26.0,-72.0,-62.0,28.0,2020-05-08
854,,Oakville,Ontario,-56.0,-11.0,-37.0,-60.0,-34.0,16.0,2020-05-09
855,,Oakville,Ontario,-50.0,-15.0,-18.0,-53.0,-32.0,11.0,2020-05-10
856,,Oakville,Ontario,-56.0,-25.0,-26.0,-74.0,-64.0,26.0,2020-05-11
857,,Oakville,Ontario,-52.0,-16.0,4.0,-71.0,-62.0,26.0,2020-05-12
858,,Oakville,Ontario,-47.0,-13.0,45.0,-69.0,-62.0,26.0,2020-05-13
859,,Oakville,Ontario,-51.0,-16.0,-27.0,-73.0,-62.0,27.0,2020-05-14
860,,Oakville,Ontario,-50.0,-14.0,-7.0,-71.0,-62.0,27.0,2020-05-15
861,,Oakville,Ontario,-51.0,-15.0,115.0,-51.0,-30.0,12.0,2020-05-16
862,,Oakville,Ontario,-50.0,-15.0,-9.0,-60.0,-32.0,11.0,2020-05-17
863,,Oakville,Ontario,-77.0,-67.0,-45.0,-87.0,-88.0,34.0,2020-05-18
